"Transaction Hash","Blockno","UnixTimestamp","DateTime (UTC)","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $2453.50731181246/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode","Method"
"0x0fe744fed15d05d0bcc8a99e56aa4f4b81f454935fb6ab41ded183f85fef8ee5","20495947","1723265615","2024-08-10 04:53:35","0x811b1aa7b4be61a63a0f255e789b2bdbccce7b7d","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.00052420666283597","1.28614488016886","2610.64","","","Multicall"
"0x962010033eed69b20ea8f7bbef2e9deef635469e3c64e97ad4aed36574007c66","20508070","1723411871","2024-08-11 21:31:11","0x18bd757000dc39828afa8079cbaf0e65707904d0","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.012307440762020105","30.196395899315","2555.67","","","Multicall"
"0x4bba6d6d891703397ef80a0add6e9e46ca22c26ad159dd6abc079788a010c5d5","20508189","1723413299","2024-08-11 21:54:59","0x45180317b52d63077e8ed0c36073c6bf8429a876","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.00103881516113929","2.54874059347689","2555.67","","","Multicall"
"0x1995064607f2624cbeb1a3ccb887e7b26a4f430062ec8dfc07b7e01759ef1c16","20508825","1723420943","2024-08-12 00:02:23","0x18038fcbc4c9fb0d82353d3237e947a63d85e774","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.000890224045381968","2.18417120449593","2723.07","","","Multicall"
"0x80be72fc8e16b097dfb67c0994ec1c952d8d8e08f4616e86605eb9a3c82f7ea7","20517716","1723528115","2024-08-13 05:48:35","0x9346e697eb8b831e5350acbe03c6f9fc7f9f58ce","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.000516063200735934","1.26616483636296","2703.60","","","Multicall"
"0x7e7e324531f5ee0db4bb9bc6f81fe8e851cd4f1339235484e97fbd1758f638a5","20517792","1723529039","2024-08-13 06:03:59","0x9346e697eb8b831e5350acbe03c6f9fc7f9f58ce","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.000638398364324247","1.56631505471865","2703.60","","","Multicall"
"0x9db2222bd0b2a53fd3033c77fe98f1785a40a91b5cf180ae117db565f5a34452","20524428","1723609043","2024-08-14 04:17:23","0x0c0147e0f023a2dbfc1209bcb8597e518bc5cd3a","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.0018285255967984","4.48630092158112","2661.98","","","Multicall"
"0xff565652d2edb0c23ccb3ce9df9f5d9bc84b014f1ecc236b951eb227f683c8aa","20531330","1723692323","2024-08-15 03:25:23","0xd5fb9cf3c22fdd80645bbf15993760c3387534a4","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.00124703200578912","3.05960214426776","2570.39","","","Multicall"
"0xfa712f91e3b731af110defcc1376857b2799166b77d6f51b093f4e916d84aa79","20550600","1723924943","2024-08-17 20:02:23","0x689da26ef580e16fe65e997105ae2e9db5308e43","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.004686563354149","11.4985174566769","2614.92","","","Multicall"
"0xb7c1db2ef9ad2a015117d2d46e9ebc789f2d9afd1362377638298ff24bb0b99d","20551301","1723933391","2024-08-17 22:23:11","0xe304d576568b7f5ea3f3d1b5633d40c164dc3c03","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.00061153816679166","1.50041336367573","2614.92","","","Multicall"
"0x02d4c75e0616e8a3d9406f73fb795ba10519e47e0c22fa8e9f09271b0edf596b","20555779","1723987307","2024-08-18 13:21:47","0xff31620bfa42469575fb97d2181e0c79c9e06e4d","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.001036743962843212","2.54365889331325","2612.58","","","Multicall"
"0xfc16558fe479e9a3f2baf3869f20f39bc4ac4ca54e54f0b6088c9dc77f3820ff","20556863","1724000351","2024-08-18 16:59:11","0xeb18b37fcaf617b7bfb5d3e8c6a050b08ecfbb7e","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.001913562365784572","4.6949392560616","2612.58","","","Multicall"
"0x4fdf2ffc21558089872cb74f0d1005fc00c78d98443668f413834bc3ba725d93","20563361","1724078795","2024-08-19 14:46:35","0x0778f03f7201741733b4667239fe3d2679acc780","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.002373050661299294","5.82229714879921","2637.47","","","Multicall"
"0x6fa2e9ac16745c86880d4b54809530cec6f4e4546c1cdff85bb348b9961b06ac","20568526","1724141111","2024-08-20 08:05:11","0x41244656f62711cc44f2e5001a5e7a960e8cb4bb","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.001283674953330984","3.14950588398809","2573.25","","","Multicall"
"0xb4f556e2c61b51ad856176a003af14f0ca7b55be27594620c96213072b270a75","20568989","1724146703","2024-08-20 09:38:23","0x7c894600f594c5fcc9b1b6b66ea5605404053887","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.008991185751763278","22.0599399838152","2573.25","","","Multicall"
"0x761ade7731cb5eee01a5c329f1a206a3aa8d393bc3c00610c1df4235e6419523","20569630","1724154455","2024-08-20 11:47:35","0x56b242956f37c2da05ab79de82f7cbd7f7531d28","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.00192680888591226","4.72743969005095","2573.25","","","Multicall"
"0x7e1fa5b063de85012dd8259b3d2d053517449fb9402897481e9eb656ce3e9494","20570430","1724164091","2024-08-20 14:28:11","0x9a1f8379ab97cebc06ba911fb95fabadbc998a94","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.003161459113100136","7.75666304998732","2573.25","","","Multicall"
"0x895832386d8f95de6add1fc10bf585f34757d1a9670d7d028dc0c77c71273e3f","20574298","1724210795","2024-08-21 03:26:35","0x570a744a19ff8616f487de36f26cca4628dbbb8f","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.005157600066252366","12.6542094739546","2631.39","","","Multicall"
"0x59023cff17d6ea2796777af96ae72ad9f6ff4eacbd14cb3762cc887510822d8a","20577175","1724245427","2024-08-21 13:03:47","0xdef38f992942ac54d905c8afe9ac6985ef2926e7","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.00609483532389232","14.9537230314627","2631.39","","","Multicall"
"0x2e9612c19250dfdfa5fc586ce38c57fce882ed845366fc34bdf65dcd51da6342","20587489","1724370011","2024-08-22 23:40:11","0x3566edf283ab350a1717f4f20ada7fa431091acb","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.000536815676779239","1.31708118807342","2623.57","","","Multicall"
"0x7aede93a6d98f5b1c4240a429a45c03ea6a75dce4f1d5f65b284ea870fc8ae42","20587784","1724373551","2024-08-23 00:39:11","0x19dee8b644bcbba97f994bab5be2eed6646725b8","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.006573338161822985","16.1277332430486","2764.81","","","Multicall"
"0x4b225c2ba87167f05aa151031ffcdafa045347915a7615d060be688d284dbc12","20588716","1724384831","2024-08-23 03:47:11","0xbcad8f2468b7a6ce3b35bda31188c03481c96693","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.000684147809117178","1.67856165202947","2764.81","","","Multicall"
"0x38e7334cd1a50bc8f5497cef9a532285352211e9c559a41280f532cee1b3e25e","20590046","1724400935","2024-08-23 08:15:35","0x76337b85c89bb576bf9ca773ebf40a2b057d39fd","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.000576008081878288","1.41324004055145","2764.81","","","Multicall"
"0x2ba30a4698da8d833a45cbb601c85986bc9f7f72f5a4cc0a0bb9930e2a4bc31a","20599448","1724514467","2024-08-24 15:47:47","0x008097feeb9649178676d94a01de0f786d526cf6","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.003133058477595633","7.6869818831169","2769.86","","","Multicall"
"0xae695157c632f2bd1fdb2de8fbab116765055ea4ffc83e6f889d4e77d36dd57e","20600646","1724528927","2024-08-24 19:48:47","0x61ee52c74914288e86420b06b84feb544ee40e73","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.00049679851066884","1.21889877842354","2769.86","","","Multicall"
"0x04db58d1bb4046a3f88375c00a3140b5654dd88c1950168e2bc65edbd67379d7","20601115","1724534603","2024-08-24 21:23:23","0xd3a2a4287647f61eb43922682e96fc9b434605a7","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.000573716910245824","1.40761863419858","2769.86","","","Multicall"
"0xe7da497e721ce038d58f4ba7e8342f13d98857f79398c7d8f641a60661bc8532","20604059","1724570231","2024-08-25 07:17:11","0xb77475b3c7e9fee5256a6851735ae484e5087537","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.001264887886008918","3.10341167694589","2747.52","","","Multicall"
"0x2aea7810a19be7456d4bbc4e74982746352386f59089d79677d3e93019179d30","20604954","1724581043","2024-08-25 10:17:23","0x1698326b27cffa67f7121a164c0ed59d66a5d22e","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.000673782692606982","1.65313076288392","2747.52","","","Multicall"
"0x484b072e4959d804feac349fbe6e16f0cfc7fdf40377c608fc7b1705983ffeb8","20607777","1724615135","2024-08-25 19:45:35","0x3c65f5bfd32e870238f54b0e2b2143a31a1bcc73","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.005316586344741724","13.0442834707061","2747.52","","","Multicall"
"0x2b05573e974075a6af076b318f91c1d070b231ae285b2becb901583984bf9348","20613003","1724678159","2024-08-26 13:15:59","0x1fe7cf9bee869f2b5631cd2125afff5a2bf5cf72","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.001567375211360896","3.84556654142756","2681.15","","","Multicall"
"0xf27a9afa95fedcc429bdb76699a1008ed7c5fb372404084bf9a8c3a36177e264","20614829","1724700167","2024-08-26 19:22:47","0xcf012178f09411f2c37a58060a50095cae9f127a","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.0072159662379156","17.7044259265178","2681.15","Error(1)","execution reverted","Multicall"
"0x16714849cd2e41b781278323ed239705d2c3f19e15ebf7ac7ba700a23f50e985","20621672","1724782811","2024-08-27 18:20:11","0x8dc7a96d9ec924702b31ceaed66eed44e6952664","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.009271274093056512","22.7471387771316","2458.29","","","Multicall"
"0xea8d77fb24d42932c514a245491cdffefd30c9443a05e5a75ca8e15bec188915","20624188","1724813099","2024-08-28 02:44:59","0x6e81c91df011938cade66aedaf162a4d22b20840","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.000635031169743663","1.5580536181949","2528.73","","","Multicall"
"0x632903da55b9c298e27ae00862a50d35d1c8e9e9ecc20dcf8a8426a96eaa35d3","20626713","1724843603","2024-08-28 11:13:23","0x6b7c5e4cf26cd4291f5e5af43a3bedb242183b46","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.000773814267306834","1.89855896282212","2528.73","","","Multicall"
"0x57b69fddf1faa6d2fca51ede64a958331c3226fac8adf1dcdf14cddb5ef4722c","20649555","1725119423","2024-08-31 15:50:23","0x1345686949022b66611b00f2765ad8520e6bfe6d","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.000621465007093124","1.52476893893856","2513.01","","","Multicall"
"0xe241aa84f264cfce146e3bf5405174e4837bfa07043b2a1c69fd2e6063cec15f","20650013","1725124931","2024-08-31 17:22:11","0xd613b3852ccf274d48e149f99c80a5c741269153","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.001192989013638185","2.92700726787322","2513.01","","","Multicall"
"0xc32de9d09fd33b49ad3b1a7625861b7314ad1fa64a05bd2595765e6a7d984b94","20656168","1725199115","2024-09-01 13:58:35","0xd613b3852ccf274d48e149f99c80a5c741269153","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.000988041427499099","2.42416686674266","2426.06","","","Multicall"
"0x77ad5d18bd61ebf028be75243f86e6fabad481aa8a68617bd4b45486aedf1f2b","20675488","1725432095","2024-09-04 06:41:35","0x7060a40452c72c21499c5f22265bb8d37a2c3b73","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.008592694254106326","21.0822381806188","2450.36","","","Multicall"
"0x63c17b5dd01588ab10704470f273423e75d29d08b45f1ccc2f80ffd1d39eeb97","20675854","1725436487","2024-09-04 07:54:47","0x7060a40452c72c21499c5f22265bb8d37a2c3b73","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.0088242083616583","21.6502597362853","2450.36","","","Multicall"
"0x73c5db92ffde2b3d45ead8f540a0fa021cde488835d2bb902b75f5afb3a450a8","20676017","1725438443","2024-09-04 08:27:23","0x7060a40452c72c21499c5f22265bb8d37a2c3b73","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.00098650724562022","2.42040274028518","2450.36","","","Multicall"
"0xb25e465719f4113d70e9666934a3e53cc856649183f5cc78747536fb0164dbb0","20680739","1725495323","2024-09-05 00:15:23","0xbb20c45fdc040bc5df6adeec63bf1cf65a41c1aa","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.001839308244091556","4.51275622555557","2367.89","","","Multicall"
"0xfec07675c1dfadc84cff7a58488b6a4b79571530473fa8149e9f21ca990f029c","20680815","1725496235","2024-09-05 00:30:35","0x75e33744218c8ac8ba167526ec2fa59f0922521e","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.001820369094029038","4.46628888239767","2367.89","","","Multicall"
"0x7def047ce3095b660cf2d7e2b5575e1bbfb52be6459cf4b77751f5275841b440","20681712","1725507059","2024-09-05 03:30:59","0x02d39afda2d371e1975728935524c6c984c260b8","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.007049271320098032","17.2954387268104","2367.89","","","Multicall"
"0xbdbbeefa23b5a68d09743bcd61d529d1615fe3cfe50f8f79655b227a9f403a25","20682670","1725518603","2024-09-05 06:43:23","0xc387339879190ec6bb5dd0ceae32f9e1d2ed386d","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.001972609300181285","4.83981134134404","2367.89","","","Multicall"
"0x621569252fd9550d65d3a71fce42a3a475b7dccfb717dd27f4305f8063360ce9","20683059","1725523295","2024-09-05 08:01:35","0x7060a40452c72c21499c5f22265bb8d37a2c3b73","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.001013991315174794","2.48783510589569","2367.89","","","Multicall"
"0x21862d055fb6128fcdcb092eacf56a5cea9e13209f6523b726ac326e5072ba6c","20695723","1725676007","2024-09-07 02:26:47","0xd5c3bed1f78cc2f5e07235cba2b360368c877b4b","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.000990634185023247","2.43052821628591","2273.45","","","Multicall"
"0xbba1af8b3a9930eef1107016f85216ae322fd745a1c1ba40ad17be37cd418e22","20695944","1725678659","2024-09-07 03:10:59","0x4ef0fa9c1f3e468e942f4ac48da9c5cd2f7be1fb","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.008727997898060475","21.4142066603752","2273.45","","","Multicall"
"0xb9e330ac07522e5d09aeca55fbbebd56cb5f5bd5a92a316d143f210ddb0ee10b","20706917","1725810839","2024-09-08 15:53:59","0x31ace33a6841c0aa97a05eceff88cdf5191bbe8a","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.013637819448825975","33.4604897348727","2297.39","","","Multicall"
"0x72807bf43de39bec1029cc3a31068af044d3e736e75796c3fcba154090025e2d","20714377","1725900863","2024-09-09 16:54:23","0x4330683cdc83743a4b73cbdcc0b6d83c648b5d6f","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.007724909704069943","18.9531224420266","2360.00","","","Multicall"
"0x3485f3a549043b6bca165cec5f022daddc413fa68c546dd1557f5f26a2ba944b","20714392","1725901055","2024-09-09 16:57:35","0x4330683cdc83743a4b73cbdcc0b6d83c648b5d6f","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.006975436293619404","17.1142839494772","2360.00","","","Multicall"
"0xd164da476b7c91bd978bf51505309c5d72a38ac26ccef0d2a61f32395a0edc01","20715906","1725919295","2024-09-09 22:01:35","0xc4a90ee2d40e5110092bcbf73a2a497f2fa0be51","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.001148777141562202","2.81853311646588","2360.00","","","Multicall"
"0x40c6ee32fca43e6f7f042e0f5bbd4b275c9194e93f8e80c32e4bd37990f9460b","20719115","1725958031","2024-09-10 08:47:11","0x1f261f198985e9acd9e74d1bd5b641d34f5adbcb","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.001962244244906595","4.81438060244025","2388.83","","","Multicall"
"0xac237b6bd9f6f437864f5e8d430aa96854273571902d3277205ce2fc7bc7b6a0","20720065","1725969479","2024-09-10 11:57:59","0x12f5524c579fcde842a0d1686f6ad7bcf6830e61","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.007881269548694854","19.3367524640877","2388.83","","","Multicall"
"0x46c0c39577a3cd245ddf67574848d4e744e6d199960bfd5d2b275cd390145959","20727384","1726057895","2024-09-11 12:31:35","0x3c93d68a4a17d424bbb7af949e0da8531a9d7dd5","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.001417733887357473","3.47842045883586","2340.73","Error(0)","execution reverted","Multicall"
"0xca862943f918b816a50f4275a5ad60af303853de9b567d2a928ff36bbe6ff9e0","20727401","1726058099","2024-09-11 12:34:59","0x3c93d68a4a17d424bbb7af949e0da8531a9d7dd5","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.00200513755767888","4.91961965895491","2340.73","","","Multicall"
"0x3a4ff2f228d95f2c1018630833c57d8c5c732fa32d68f282d865bc928dbaaa78","20730427","1726094591","2024-09-11 22:43:11","0x1f3ad66be8b94b92d4aa1f5d372d2034cf1bff9d","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.01964759297406272","48.205513021378","2340.73","Error(0)","execution reverted","Multicall"
"0x91675ade3e804aeb624ddf30da836dcbcd3d08c4a594d7d791224d620aeb036a","20730446","1726094819","2024-09-11 22:46:59","0x1f3ad66be8b94b92d4aa1f5d372d2034cf1bff9d","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.020626391077180032","50.6070013241645","2340.73","Error(0)","execution reverted","Multicall"
"0x0f59085a1a059529a244cd45316ddf948df4f84cc8ad4171e5d15666083135aa","20730451","1726094879","2024-09-11 22:47:59","0x1f3ad66be8b94b92d4aa1f5d372d2034cf1bff9d","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.019928245498201168","48.8940960414303","2340.73","","","Multicall"
"0xd8684a6e5ffff89cfeec75482565a416d23b816923dfa090682e0bde633bd499","20734698","1726146131","2024-09-12 13:02:11","0x6b9cd0d16d4bd5311b13109a0a5def769a400a8f","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.002235408631756188","5.48459142290249","2361.91","","","Multicall"
"0x7d359ddbaaf1f2396272b302f172a80175c278440d0efcd8e6656b5671927f26","20736025","1726162139","2024-09-12 17:28:59","0x6ee18efef05f622c5e23ce251be5ff844c9eed04","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.005726304","14.0495287336609","2361.91","","","Multicall"
"0x433b6c41bcc54c3d326accbb03674b156fb50f735c37640c4020a995dca897ab","20748125","1726308179","2024-09-14 10:02:59","0x240bccca90920e26d1fdc042703902cca026bbe5","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.000780140592914265","1.91408064895686","2418.52","","","Multicall"
"0x9ea96b2c4c74a6f443d5d6ff506eea9eb79178f596d6628f3876c3d10d65298c","20750112","1726332179","2024-09-14 16:42:59","0x6110b7410efbcfe06c39c567f73c137ebf6bf585","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.00177137509017755","4.34608173571308","2418.52","","","Multicall"
"0xd269b03669dd32b4838376b2fb47b9c913e01369d6a02fc676bafd60eb932b04","20750983","1726342691","2024-09-14 19:38:11","0xb85577037593632637f86598aabdce8541d32303","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.001785321514884846","4.38029939070607","2418.52","","","Multicall"
"0x2c6b1422c3fa3a000d7d3a6abf64ea180080b5ab59cac5090a172d961d554801","20751609","1726350227","2024-09-14 21:43:47","0xc37c84efe394e156d7bf50b06f5c7af747b2a29b","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.007747748627565387","19.0091579078166","2418.52","","","Multicall"
"0x4795238ceeff3d784793b7bd9e65d7d8d4aac8dea39ebf37d3b3cd9621dc4bfc","20754072","1726379879","2024-09-15 05:57:59","0xf39cd19832f5b9915b9a40639f41ca69678a67ee","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.007842698670357456","19.2421185320639","2316.46","","","Multicall"
"0xdfe8a017de0b21277ebbdcf0797a5077edf063f329f5baf51fb7107b89ff75cc","20765029","1726512095","2024-09-16 18:41:35","0x68e22efdcdbf59d077ff87e777b414b7ae333f0b","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.0024529761224238","6.01839485206817","2295.53","","","Multicall"
"0x6fe02049ab82db5d0d6fc8d8c68f61cd592af7cbcc0bc5a92a5f1eedac0fefd2","20773480","1726614215","2024-09-17 23:03:35","0x8fefbb10240e76762397d299167ebbc45fae6be2","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.004404459748625366","10.806374197836","2342.21","","","Multicall"
"0x952d3d5f8785dbaac9e6222f0ba8db7ffc16dd639c941b7e2d7b2070cfd4dd49","20773779","1726617815","2024-09-18 00:03:35","0x533f0b232fc10d8027d307bf896edd2be920f4e1","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.00252848348192522","6.20365271070056","2375.01","","","Multicall"
"0x751b3db091abaab6ffac7de30eef1efcf19535940de2b056981b962857c1f277","20786126","1726766819","2024-09-19 17:26:59","0xa4957f46d39068a331ab3caf1db1f2c1dff5f682","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.009495801660315945","23.2980188051061","2465.83","","","Multicall"
"0xf2cea8a732549c0376bda0002f990b346890c0e54624bfeb82e23da1328bf8e8","20787670","1726785419","2024-09-19 22:36:59","0xefc0fe8d0ca3cbe5cde946d9d6ff5de5f2ffdcd0","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.00579104811759068","14.2083788995665","2465.83","","","Multicall"
"0x37c03695256b72709a58c2b6d9be35d21bcf2942446459f37a5519b1e1cdb1c1","20789835","1726811567","2024-09-20 05:52:47","0xf9c3e43158f512625919441a1e65d3329037c2e6","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.006968443915742178","17.0971280992285","2561.88","","","Multicall"
"0x9be035e8afcd1b678ddb9c49b4df5f5f3265f92791f630504326322d4cb02e2a","20795874","1726884503","2024-09-21 02:08:23","0xc3786a6245f477e941d706e022b47abd9629177c","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.00545857232841616","13.3926471198262","2613.27","","","Multicall"
"0x93d17dc68e39ee8c2d514933dfec5124e49fc6217b6bbf4b3b94415110a37919","20795892","1726884719","2024-09-21 02:11:59","0xc3786a6245f477e941d706e022b47abd9629177c","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.004707569303288574","11.5500557064824","2613.27","","","Multicall"
"0x387e2f5d3f10334e34363e1da6468b21c2434b55d1915c848f51da2c271bbfbc","20807794","1727028287","2024-09-22 18:04:47","0x7b75eb6603caf8c398a2b4e33cc317a9fc8cae06","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.141886778169275266","348.120247687829","2581.43","","","Multicall"
"0x73b1abe73c9b1034b959af9d8a469e0962f933e4ab6d86abb2d950d223008862","20809498","1727048831","2024-09-22 23:47:11","0x9fa60ec5b386af578e253096e72a8acb97137990","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.004798719218014566","11.7736926887337","2581.43","","","Multicall"
"0x2f472389b9d06daceab92cd49699fb111f8156761282263e0e2ae0f323fef2d4","20809604","1727050103","2024-09-23 00:08:23","0x9fa60ec5b386af578e253096e72a8acb97137990","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.003669194096330022","9.00239454380482","2647.17","Error(0)","execution reverted","Multicall"
"0xf86329c2432b626f39c8ad87ea225bd172f6635831e4c9d473996bce2b3935ea","20830420","1727301107","2024-09-25 21:51:47","0x835f6b9922da37463f10b31b968783db32900287","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.014519722036145018","35.6242441811663","2579.69","","","Multicall"
"0x41acfc5ecbdc3bbf70c2b454393d6683c6f3c5b647231067c01d3d1e2fdf07b9","20836708","1727376791","2024-09-26 18:53:11","0xd1f5a9ccb54fb67d2099478ba33355f0cc10549e","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.015600261548215395","38.2753557747332","2632.81","","","Multicall"
"0x14d1779aac76f5388690b6ffcabce668c62860048b64b06122f712675b1348d5","20851998","1727561063","2024-09-28 22:04:23","0x67bed65315d29e71bb5129d1546d21677e2d1a78","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.0045465517031219","11.154997847143","2676.03","","","Multicall"
"0xcd1b596e3ace2abfceb2f5b18be1c4fe9021da9a0f3980673e939b1510548488","20853722","1727581871","2024-09-29 03:51:11","0x0039e762ecd8e8f074e93575dc395abfce4ef8b6","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.002375261422752156","5.82772126818848","2658.08","","","Multicall"
"0xece841444d831d8b79b10a96a934bf042ca130bd01436aabf515f934de20d61b","20860762","1727666747","2024-09-30 03:25:47","0xd185e84287491ac89c5bbbc6dfcbc86b86586dc8","0xa5644e29708357803b5a882d272c41cc0df92b34","","0","0","0","0.004170256613372304","10.2317550930432","2601.63","","","Multicall"
